0,0.21357619782995804
1,0.19373199009547484
2,0.19047647905540305
3,0.18946894123607746
4,0.18901370259233863
5,0.188739094702869
6,0.18853707282789514
7,0.18837075997407787
8,0.18822595283502108
9,0.1880964417941
10,0.18797904770515625
11,0.18787182303735656
12,0.1877733683143839
13,0.18768256180520157
14,0.18759844734909992
15,0.18752018410978072
16,0.1874470211445666
17,0.18737828226545744
18,0.18731335544596556
19,0.187251684467738
20,0.18719276185535055
21,0.18713612268284058
22,0.18708133904871976
23,0.18702801510301514
24,0.18697578254722905
25,0.1869242965460735
26,0.18687323200014364
27,0.18682228013587118
28,0.18677114537490397
29,0.1867195424501787
30,0.1866671937406953
31,0.1866138268015014
32,0.18655917206976336
33,0.18650296073210243
34,0.18644492274268318
35,0.18638478498590866
36,0.1863222695820538
37,0.18625709233877805
38,0.18618896135622204
39,0.1861175757982854
40,0.18604262484766634
41,0.18596378686722428
42,0.1858807287950755
43,0.18579310580535674
44,0.1857005612705433
45,0.18560272706427616
46,0.18549922424546214
47,0.18538966416453528
48,0.18527365003074725
49,0.18515077897471802
50,0.18502064463279105
51,0.18488284026864266
52,0.1847369624328864
53,0.18458261514309077
54,0.18441941454497685
55,0.1842469939911984
56,0.1840650094480269
57,0.1838731451138374
58,0.18367111910822703
59,0.18345868906885246
60,0.18323565747669984
61,0.18300187652146604
62,0.18275725231869588
63,0.18250174830041124
64,0.18223538762159147
65,0.18195825445557406
66,0.18167049409088648
67,0.18137231178801522
68,0.18106397040431296
69,0.18074578684537657
70,0.18041812744844699
71,0.18008140244457216
72,0.17973605967886447
73,0.17938257779037511
74,0.17902145906401562
75,0.17865322216661522
76,0.17827839496851816
77,0.1778975076326767
78,0.17751108612704825
79,0.1771196462855551
80,0.17672368851021558
81,0.1763236931744276
82,0.17592011675657793
83,0.17551338870553498
84,0.17510390901610745
85,0.17469204647371628
86,0.17427813751346122
87,0.17386248562928508
88,0.17344536126363125
89,0.17302700210629565
90,0.17260761373244554
91,0.1721873705133642
92,0.1717664167387437
93,0.1713448678957291
94,0.17092281205691
95,0.17050031133667584
96,0.17007740338246213
97,0.16965410287419755
98,0.1692304030115422
99,0.1688062769741849
100,0.16838167934548876
101,0.16795654749411526
102,0.16753080291193057
103,0.1671043525095265
104,0.1666770898731087
105,0.16624889648835905
106,0.16581964293820822
107,0.16538919008230052
108,0.1649573902263353
109,0.16452408828945997
110,0.1640891229775021
111,0.16365232796909435
112,0.1632135331206913
113,0.16277256569513412
114,0.16232925161682127
115,0.16188341675472587
116,0.1614348882325075
117,0.16098349576284676
118,0.16052907300094432
119,0.16007145890993046
120,0.15961049912880582
121,0.15914604733154158
122,0.15867796656419897
123,0.15820613054544397
124,0.1577304249147192
125,0.15725074841164405
126,0.15676701397000226
127,0.15627914970997614
128,0.15578709981311645
129,0.15529082526588905
130,0.15479030445949007
131,0.15428553363591754
132,0.15377652717296483
133,0.15326331770376664
134,0.15274595606968736
135,0.1522245111085783
136,0.15169906928363677
137,0.15116973416116186
138,0.15063662574831327
139,0.15009987970445357
140,0.1495596464417101
141,0.14901609013197362
142,0.148469387638622
143,0.14791972739180187
144,0.14736730822612226
145,0.14681233819913853
146,0.14625503340807103
147,0.14569561682086507
148,0.1451343171360229
149,0.1445713676836925
150,0.14400700537836741
151,0.14344146973129884
152,0.14287500192843672
153,0.14230784397746088
154,0.1417402379253076
155,0.14117242514559605
156,0.1406046456935672
157,0.14003713772460014
158,0.13947013697110142
159,0.1389038762715949
160,0.1383385851451746
161,0.13777448940413517
162,0.13721181079754008
163,0.136650766678723
164,0.13609156969020342
165,0.13553442746021008
166,0.13497954230589881
167,0.13442711093938398
168,0.13387732417382445
169,0.1333303666279686
170,0.13278641642872024
171,0.13224564491239021
172,0.131708216326306
173,0.13117428753333055
174,0.13064400772255774
175,0.13011751812998984
176,0.12959495177334704
177,0.12907643320530898
178,0.12856207828944877
179,0.1280519940029045
180,0.12754627826946044
181,0.12704501982620825
182,0.1265482981263524
183,0.1260561832800493
184,0.12556873603445065
185,0.12508600779339624
186,0.12460804067649109
187,0.1241348676166318
188,0.12366651249443963
189,0.12320299030752335
190,0.12274430737204996
191,0.12229046155374315
192,0.12184144252516932
193,0.12139723204599757
194,0.12095780426283377
195,0.12052312602522064
196,0.12009315721445393
197,0.11966785108198313
198,0.11924715459432775
199,0.11883100878164213
200,0.11841934908728599
201,0.11801210571600285
202,0.11760920397855723
203,0.11721056463093638
204,0.11681610420646671
205,0.11642573533943551
206,0.11603936707903162
207,0.11565690519262871
208,0.11527825245762706
209,0.11490330894124359
